iata;airport;lat;lon;letra;code_2;aeroway;road;city_district;city;municipality;state_district;state;region;postcode;country;country_code
SBAX;Aeroporto de Araxá;-19.5597;-46.965;g;METAR SBAX 122100Z AUTO 20003KT CAVOK 20/12 Q1019=;15/33;Via Lateral;Aeroporto;Araxá;Região Geográfica Imediata de Araxá;Região Geográfica Intermediária de Uberaba;Minas Gerais;Região Sudeste;38180-129;Brasil;br
SBBE;Aeroporto Val de Cães;-1.37917;-48.4761;g;METAR SBBE 122100Z 32002KT 9999 FEW040 BKN100 26/23 Q1010=;Aeroporto Internacional de Belém Val-de-Cans;Rua Cristal;Cristal Ville;Val-de-Cães;Entroncamento;Belém;Região Geográfica Imediata de Belém;Região Geográfica Intermediária de Belém;Pará;Região Norte;66640-250;Brasil;br
SBBG;Aeroporto Comandante Gustavo Kraemer;-31.3903;-54.1122;g;METAR SBBG 122100Z AUTO 31004KT CAVOK 15/10 Q1018=;Aeroporto Internacional Comandante Gustavo Kraemer;Estrada General Artigas;Bagé;Bagé;Região Geográfica Imediata de Bagé;Região Geográfica Intermediária de Pelotas;Rio Grande do Sul;Região Sul;96400-560;Brasil;br
SBBH;Aeroporto da Pampulha;-19.8517;-43.9503;g;METAR SBBH 122100Z 09007KT 9999 FEW040 21/14 Q1018=;Aeroporto de Belo Horizonte/Pampulha - MG - Carlos Drummond de Andrade;BRT MOVE;São Luiz;Aeroporto;Pampulha;Belo Horizonte;Região Geográfica Imediata de Belo Horizonte;Região Metropolitana de Belo Horizonte;Região Geográfica Intermediária de Belo Horizonte;Minas Gerais;Região Sudeste;31710-400;Brasil;br
SBBI;Aeroporto de Bacacheri;-25.405;-49.2319;g;METAR SBBI 122100Z 19004KT CAVOK 14/06 Q1021=;Aeroporto de Bacacheri;Rua Desembargador Manoel de Lacerda Pinto;Bacacheri;Curitiba;Região Geográfica Imediata de Curitiba;Região Metropolitana de Curitiba;Região Geográfica Intermediária de Curitiba;Paraná;Região Sul;81550-310;Brasil;br
SBBP;Aeroporto Estadual Arthur Siqueira;-22.9792;-46.5375;g;METAR SBBP 122100Z 15003KT CAVOK 17/09 Q1021=;Aeroporto Estadual Arthur Siqueira;Rua Nelson Carline;Jardim Europa;Bragança Paulista;Bragança Paulista;Região Imediata de Bragança Paulista;Região Geográfica Intermediária de Campinas;São Paulo;Região Sudeste;12916-360;Brasil;br
SBBQ;Aeroporto Major Brigadeiro Doorgal Borges;-21.2669;-43.7608;g;METAR SBBQ 122100Z 11004KT CAVOK 15/12 Q1022=;Aeroporto de Barbacena - Major-Brigadeiro Doorgal Borges;MG-135;Ponte do Cosme;Barbacena;Região Geográfica Imediata de Barbacena;Região Geográfica Intermediária das Vertentes;Minas Gerais;Região Sudeste;36205-018;Brasil;br
SBBR;Aeroporto Internacional de Brasília — Presidente Juscelino Kubitschek;-15.8625;-47.9125;g;METAR SBBR 122100Z 13005KT 9999 FEW040 SCT080 25/14 Q1018=;SHIS QI 3;Lago Sul;Região Geográfica Imediata do Distrito Federal;Região Integrada de Desenvolvimento do Distrito Federal e Entorno;Região Geográfica Intermediária do Distrito Federal;Distrito Federal;Região Centro-Oeste;71605490;Brasil;br
SBBU;Aeródromo de Bauru;-22.345;-49.0536;g;METAR SBBU 122100Z 13003KT CAVOK 21/12 Q1019=;Aeroporto de Bauru - Comandante João Ribeiro de Barros;Avenida Odilon Braga;Jardim América;Vila Aviação;Bauru;Bauru;Região Imediata de Bauru;Região Geográfica Intermediária de Bauru;São Paulo;Região Sudeste;17017-383;Brasil;br
SBBV;Aeroporto Internacional de Boa Vista - Atlas Brasil Cantanhede;2.84611;-60.69;g;METAR SBBV 122100Z 33003KT 9999 BKN040 FEW045TCU BKN070 28/23 Q1010=;3;Alameda do Soldado 03;Aeroporto;Boa Vista;Boa Vista;Microrregião de Boa Vista;Região Geográfica Intermediária de Boa Vista;Roraima;Região Norte;69310-000;Brasil;br
SBCB;Aeroporto de Cabo Frio;-22.9217;-42.0742;g;METAR SBCB 122100Z 23004KT 9999 FEW020 SCT060 21/15 Q1018=;Aeroporto Internacional de Cabo Frio;Avenida Adolfo Beranger Junior;Cabo Frio;Região Geográfica Imediata de Cabo Frio;Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio;Rio de Janeiro;Região Sudeste;28905-970;Brasil;br
SBCC;Aeroporto do Cachimbo;-9.33389;-54.9653;g;METAR SBCC 122100Z 07008KT CAVOK 29/17 Q1013=;Campo de Provas Brigadeiro Velloso;Acesso à Base Aérea do Cachimbo;Novo Progresso;Novo Progresso;Microrregião de Itaituba;Região Geográfica Intermediária de Santarém;Pará;Região Norte;Brasil;br
SBCF;Aeroporto Internacional Tancredo Neves;-19.6336;-43.9686;g;METAR SBCF 122100Z 09008KT 9999 FEW040 21/14 Q1018=;Aeroporto Internacional Tancredo Neves;Rua Lurdes Leles Vieira;São José;Vila Mãe Rainha;Confins;Região Geográfica Imediata de Belo Horizonte;Região Metropolitana de Belo Horizonte;Região Geográfica Intermediária de Belo Horizonte;Minas Gerais;Região Sudeste;33500-000;Brasil;br
SBCG;Aeroporto Internacional de Campo Grande;-20.4686;-54.6725;g;METAR SBCG 122100Z 13004KT CAVOK 21/12 Q1018=;Taveirópolis;Campo Grande;Campo Grande;Microrregião de Campo Grande;Região Geográfica Intermediária de Campo Grande;Mato Grosso do Sul;Região Centro-Oeste;Brasil;br
SBCH;Aeroporto de Chapecó / Serafin Enoss Bertaso;-27.1342;-52.6564;g;METAR SBCH 122100Z 00000KT CAVOK 15/11 Q1021=;Aeroporto Municipal de Chapecó;4535;Acesso Florenal Ribeiro;Palmital dos Fundos;Distrito Sede de Chapecó;Região Geográfica Imediata de Chapecó;Região Geográfica Intermediária de Chapecó;Santa Catarina;89815-290;Brasil;br
SBCI;Aeroporto de Carolina / Aeroporto Brigadeiro Lysia;-7.32028;-47.4586;g;METAR SBCI 122100Z AUTO /////KT ///V/// CAVOK 32/20 Q1010=;Aeroporto Brigadeiro Lysias Augusto Rodrigues;Rodovia Transamazônica;Canto Grande;Carolina;Região Geográfica Imediata de Balsas;Região Geográfica Intermediária de Imperatriz;Maranhão;Região Nordeste;65980000;Brasil;br
SBCJ;Carajas;-6.11528;-50.0014;g;METAR SBCJ 122100Z 01002KT CAVOK 25/22 Q1014=;Aeroporto de Carajás;Rodovia Raimundo Mascarenhas;Bairro Primavera;Primavera;Parauapebas;Parauapebas;Região Geográfica Imediata de Parauapebas;Região Geográfica Intermediária de Marabá;Pará;Região Norte;68515-000;Brasil;br
SBCO;Base Aérea de Canoas /BACO;-29.9458;-51.1444;g;METAR SBCO 122100Z 30005KT CAVOK 15/08 Q1019=;Base Aérea de Canoas;1700;Rua Augusto Severo;Nossa Senhora das Graças;Canoas;Canoas;Região Geográfica Imediata de Porto Alegre;Região Metropolitana de Porto Alegre;Região Geográfica Intermediária de Porto Alegre;Rio Grande do Sul;Região Sul;92025-510;Brasil;br
SBCP;Aeroporto Internacional de Campos dos Goytacazes;-21.6983;-41.3017;g;METAR SBCP 122100Z 00000KT CAVOK 22/16 Q1017=;Aeroporto Bartholomeu Lysandro;Estrada do Brejo Grande;Mundeús;Campos dos Goytacazes;Região Geográfica Imediata de Campos dos Goytacazes;Região Geográfica Intermediária de Campos dos Goytacazes;Rio de Janeiro;Região Sudeste;28070515;Brasil;br
SBCR;Aeroporto Internacional de Corumbá;-19.0117;-57.6728;g;METAR SBCR 122100Z 12004KT 9999 FEW030 25/15 Q1015=;Aeroporto Internacional de Corumbá;Alameda Nossa Senhora Aparecida;Corumbá;Corumbá;Microrregião do Baixo Pantanal;Região Geográfica Intermediária de Corumbá;Mato Grosso do Sul;Região Centro-Oeste;79330-000;Brasil;br
SBCT;Aeroporto Internacional Afonso Pena;-25.5283;-49.1756;g;METAR SBCT 122100Z 20005KT CAVOK 15/05 Q1021=;Area Preservação Permanente APP;Rua Maria Isabel Zen Zagonel;Gatron;Aviação;São José dos Pinhais;Região Geográfica Imediata de Curitiba;Região Metropolitana de Curitiba;Região Geográfica Intermediária de Curitiba;Paraná;Região Sul;83045-470;Brasil;br
SBCX;Aeroporto Regional de Caxias do Sul / Hugo Canterg;-29.1969;-51.1875;g;METAR SBCX 122100Z 33002KT CAVOK 11/05 Q1019=;Aeroporto Regional de Caxias do Sul - Hugo Cantergiani;Rua José Paim Hoffman;Salgado Filho;Primeiro Distrito;Caxias do Sul;Região Geográfica Imediata de Caxias do Sul;Região Geográfica Intermediária de Caxias do Sul;Rio Grande do Sul;Região Sul;95088-338;Brasil;br
SBCY;Aeroporto Internacional Marechal Rondon;-15.6528;-56.1167;g;METAR SBCY 122100Z 15006KT 9999 SCT020 26/18 Q1014=;C3;Rua Interna;Várzea Grande;Microrregião de Cuiabá;Região Geográfica Intermediária de Cuiabá;Mato Grosso;Região Centro-Oeste;78110-970;Brasil;br
SBCZ;Aeroporto Internacional de Cruzeiro do Sul;-7.6;-72.7694;g;METAR SBCZ 122100Z 15004KT 9999 OVC020 23/21 Q1013=;Aeroporto Internacional de Cruzeiro do Sul;Estrada do Aeroporto;Cruzeiro do Sul;Cruzeiro do Sul;Região Geográfica Imediata de Cruzeiro do Sul;Região Geográfica Intermediária de Cruzeiro do Sul;Acre;Região Norte;Brasil;br
SBDB;Bonito;-21.2472222;-56.4525;g;METAR SBDB 122100Z AUTO 00000KT CAVOK 23/12 Q1017=;Aeroporto Regional de Bonito;MS-178;Bonito;Bonito;Região Geográfica Imediata de Jardim;Região Geográfica Intermediária de Corumbá;Mato Grosso do Sul;Região Centro-Oeste;Brasil;br
SBDN;Aeroporto de Presidente Prudente;-22.175;-51.4244;g;METAR SBDN 122100Z 00000KT CAVOK 21/10 Q1018=;Aeroporto Estadual de Presidente Prudente;Rodovia Júlio Budisk;Quinta das Flores;Presidente Prudente;Presidente Prudente;Região Imediata de Presidente Prudente;Região Geográfica Intermediária de Presidente Prudente;São Paulo;Região Sudeste;19055-020;Brasil;br
SBEG;Aeroporto Internacional de Manaus / Eduardo Gomes;-3.03861;-60.0497;g;METAR SBEG 122100Z 05006KT 9999 FEW025 FEW030TCU 31/23 Q1009=;Aeroporto Internacional De Manaus Eduardo Gomes;Avenida do Turismo;Tarumã;Manaus;Manaus;Região Geográfica Imediata de Manaus;Região Geográfica Intermediária de Manaus;Amazonas;Região Norte;69000-000;Brasil;br
SBES;Aeroporto Internacional de São Pedro da Aldeia;-22.8128;-42.0925;g;METAR SBES 122100Z 23003KT 210V280 9999 FEW025 SCT050 19/16 Q1018=;Sao Pedro da Aldeia;Rodovia Amaral Peixoto;São Pedro da Aldeia;Região Geográfica Imediata de Cabo Frio;Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio;Rio de Janeiro;Região Sudeste;Brasil;br
SBFI;Aeroporto Internacional Cataratas;-25.5961;-54.4869;g;METAR SBFI 122100Z 23002KT CAVOK 17/13 Q1019=;Aeroporto Internacional de Foz do Iguaçu/Cataratas;Rua Jardim Alegre;Foz do Iguaçu;Região Geográfica Imediata de Foz do Iguaçu;Região Geográfica Intermediária de Cascavel;Paraná;Região Sul;85861-380;Brasil;br
SBFL;Aeroporto Internacional de Florianópolis - Hercílio Luz;-27.6725;-48.5478;g;METAR SBFL 122100Z 08004KT CAVOK 17/10 Q1019=;APRON 1;4;Carianos;Ribeirão da Ilha;Florianópolis;Região Geográfica Imediata de Florianópolis;Região Geográfica Intermediária de Florianópolis;Santa Catarina;88047-900;Brasil;br
SBFN;Aeroporto de Fernando de Noronha;-3.8547222;-32.428333;g;METAR SBFN 122100Z AUTO 15010KT 9999 SCT018 27/22 Q1013=;Aeroporto de Fernando de Noronha;Estrada do Vai Sabe;Vila da Coria;Fernando de Noronha;Região Geográfica Imediata do Recife;Pernambuco;Região Nordeste;53990-000;Brasil;br
SBFZ;Aeroporto Internacional de Fortaleza - Pinto Martins;-3.77611;-38.5325;g;METAR SBFZ 122100Z 08006KT CAVOK 28/23 Q1011=;Aeroporto Internacional de Fortaleza - Pinto Martins;3000;Avenida Senador Carlos Jereissati;Serrinha;Fortaleza;Região Geográfica Imediata de Fortaleza;Região Geográfica Intermediária de Fortaleza;Ceará;Região Nordeste;60741-900;Brasil;br
SBGL;Aeroporto Internacional do Rio de Janeiro / Galeão;-22.8089;-43.2436;g;METAR SBGL 122100Z 14006KT 9999 FEW015 SCT050 21/15 Q1018=;Galeão;Zona Norte do Rio de Janeiro;Rio de Janeiro;Região Geográfica Imediata do Rio de Janeiro;Região Metropolitana do Rio de Janeiro;Região Geográfica Intermediária do Rio de Janeiro;Rio de Janeiro;Região Sudeste;21941-480;Brasil;br
SBGO;Aeroporto Santa Genoveva Goiânia;-16.6311;-49.2222;g;METAR SBGO 122100Z 15008KT 9999 FEW045 25/16 Q1017=;Pista de Pouso Aeroporto de Goiânia - Santa Genoveva - Rwy 14/32;Avenida Caiapó;Santa Genoveva;Goiânia;Região Geográfica Imediata de Goiânia;Região Geográfica Intermediária de Goiânia;Goiás;Região Centro-Oeste;74670010;Brasil;br
SBGR;Aeroporto Internacional de São Paulo/Guarulhos – Governador André Franco Montoro;-23.4322;-46.4692;g;METAR SBGR 122100Z 16005KT 9999 SCT040 16/12 Q1021=;Companhia Contra Incêndio;Estrada Guarulhos - Nazaré;Conjunto Paes de Barros;Cumbica;Jardim Presidente Dutra;Guarulhos;Região Imediata de São Paulo;Região Metropolitana de São Paulo;Região Geográfica Intermediária de São Paulo;São Paulo;Região Sudeste;07182-310;Brasil;br
SBGW;Aeroporto de Guaratinguetá Edu Chaves;-22.7914;-45.2047;g;METAR SBGW 122100Z VRB02KT 9999 FEW025 17/11 Q1019=;Aeroporto de Guaratinguetá;Rua Geraldo de Aquino Rosas;São Dimas;Jardim Aeroporto;Guaratinguetá;Guaratinguetá;Região Imediata de Guaratinguetá;Região Metropolitana do Vale do Paraíba e Litoral Norte;Região Geográfica Intermediária de São José dos Campos;São Paulo;Região Sudeste;12513-010;Brasil;br
SBHT;Aeroporto de Altamira;-3.25389;-52.2539;g;METAR SBHT 122100Z 00000KT 9999 FEW030 SCT100 26/25 Q1011=;Aeroporto de Altamira;Avenida dos Buritis;Cidade Jardim;Altamira;Altamira;Microrregião de Altamira;Região Geográfica Intermediária de Altamira;Pará;Região Norte;Brasil;br
SBIH;Aeroporto de Itaituba;-4.24222;-56.0006;g;METAR SBIH 122100Z /////KT 9999 FEW025TCU 32/23 Q1009=;Aeroporto de Itaituba;Rodovia Transamazônica;Bairro da Paz;Itaituba;Itaituba;Microrregião de Itaituba;Região Geográfica Intermediária de Santarém;Pará;Região Norte;68184-222;Brasil;br
SBIL;Aeroporto de Ilhéus / Jorge Amado;-14.8158;-39.0331;g;METAR SBIL 122100Z 07006KT CAVOK 26/23 Q1013=;Rua Monteiro Lobato;Pontal;Ilhéus;Ilhéus;Região Geográfica Imediata de Ilhéus – Itabuna;Região Geográfica Intermediária de Ilhéus-Itabuna;Bahia;Região Nordeste;45653-135;Brasil;br
SBIP;Aeroporto Usiminas;-19.4706;-42.4875;g;METAR SBIP 122100Z AUTO 27001KT CAVOK ///// Q1017=;Aeroporto Regional do Vale do Aço;BR-458;Distrito Industrial;Santana do Paraíso;Região Geográfica Imediata de Ipatinga;Região Metropolitana do Vale do Aço;Região Geográfica Intermediária de Ipatinga;Minas Gerais;Região Sudeste;35164-455;Brasil;br
SBJA;Aeroporto Regional Sul Humberto Ghizzo Bortoluzzi;-28.675;-49.0606;g;METAR SBJA 122100Z 25001KT CAVOK 13/07 Q1020=;05/23;Rodovia Lussa Librelato;Cavoca;Jaguaruna;Região Geográfica Imediata de Tubarão;Região Geográfica Intermediária de Criciúma;Santa Catarina;88715-000;Brasil;br
SBJD;Aeroporto Estadual de Jundiaí / Comandante Rolim Adolfo Amaro;-23.1817;-46.9436;g;METAR SBJD 122100Z 16007KT 9999 FEW030 17/10 Q1020=;Aeroporto Estadual Comandante Rolim Adolfo Amaro;Avenida Emílio Antonon;Aeroporto;Jundiaí;Jundiaí;Região Imediata de Jundiaí;Região Geográfica Intermediária de Campinas;São Paulo;Região Sudeste;13212-010;Brasil;br
SBJE;O Aeroporto Regional Comandante Ariston Pessoa;-2.90667;-40.3581;g;METAR SBJE 122100Z 06003KT 9999 SCT025 BKN070 32/23 Q1012=;Aeroporto de Jericoacoara;Rodovia João Jaime Ferreira Gomes;Monteiro;Cruz;Região Geográfica Imediata de Acaraú;Região Geográfica Intermediária de Sobral;Ceará;Região Nordeste;Brasil;br
SBJI;Aeroporto de Ji-Paraná / José Coleto;-10.8703;-61.8461;g;METAR SBJI 122100Z 09002KT 9999 FEW025 SCT100 29/21 Q1013=;Aeroporto de Ji-Paraná - José Coleto;Avenida Brasil;Ji-Paraná;Ji-Paraná;Microrregião Ji-Paraná;Região Geográfica Intermediária de Ji-Paraná;Rondônia;Região Norte;Brasil;br
SBJP;Aeroporto Internacional Presidente Castro Pinto;-7.14622;-34.9514;g;METAR SBJP 122100Z 12010KT CAVOK 25/21 Q1012=;Aeroporto Internacional de João Pessoa - Presidente Castro Pinto;Jardim Aeroporto;Bayeux;Bayeux;Região Geográfica Imediata de João Pessoa;Região Metropolitana de João Pessoa;Região Geográfica Intermediária de João Pessoa;Paraíba;Região Nordeste;58302510;Brasil;br
SBJR;Aeroporto de Jacarepaguá;-22.9867;-43.3719;g;SPECI SBJR 122115Z 24002KT 9999 FEW020 17/15 Q1018=;Aeroporto de Jacarepaguá - Roberto Marinho;2541;Avenida Ayrton Senna;Barra da Tijuca;Zona Oeste do Rio de Janeiro;Rio de Janeiro;Região Geográfica Imediata do Rio de Janeiro;Região Metropolitana do Rio de Janeiro;Região Geográfica Intermediária do Rio de Janeiro;Rio de Janeiro;Região Sudeste;22775-002;Brasil;br
SBJU;Aeroporto de Juazeiro do Norte/Orlando Bezerra de Menezes;-7.21833;-39.2717;g;METAR SBJU 122100Z 20004KT CAVOK 30/14 Q1014=;13/31;Rua José Teodoro do Nascimento;Betolândia;Juazeiro do Norte;Região Geográfica Imediata de Juazeiro do Norte;Região Geográfica Intermediária de Juazeiro do Norte;Ceará;Região Nordeste;63038135;Brasil;br
SBJV;Aeroporto de Joinville- Lauro Carneiro de Loyola;-26.2247;-48.7972;g;METAR SBJV 122100Z 13005KT CAVOK 15/12 Q1020=;Aeroporto de Joinville Lauro Carneiro de Loyola;9000;Avenida Santos Dumont;Joinville;Região Geográfica Imediata de Joinville;Região Geográfica Intermediária de Joinville;Santa Catarina;89226-435;Brasil;br
